player_id,opponent,match_date,games_won,games_lost,game_diff,aces,double_faults,match_win,tourney_name,tourney_level,surface,round
wta_3,wta_1,2025-06-20,18,17,1,,,0,German Open,WTA500,Grass,Quarterfinals
wta_18,wta_6,2025-06-20,12,2,10,,,1,German Open,WTA500,Grass,Quarterfinals
wta_6,wta_18,2025-06-20,2,12,-10,,,0,German Open,WTA500,Grass,Quarterfinals
wta_37,wta_1,2025-06-21,12,6,6,,,1,German Open,WTA500,Grass,Semifinals
wta_1,wta_37,2025-06-21,6,12,-6,,,0,German Open,WTA500,Grass,Semifinals
wta_223,wta_18,2025-06-21,12,5,7,,,1,German Open,WTA500,Grass,Semifinals
wta_18,wta_223,2025-06-21,5,12,-7,,,0,German Open,WTA500,Grass,Semifinals
wta_37,wta_223,2025-06-22,17,14,3,,,1,German Open,WTA500,Grass,The Final
wta_223,wta_37,2025-06-22,14,17,-3,,,0,German Open,WTA500,Grass,The Final
wta_43,wta_89,2025-06-16,13,10,3,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_89,wta_43,2025-06-16,10,13,-3,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_28,wta_109,2025-06-16,17,14,3,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_109,wta_28,2025-06-16,14,17,-3,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_15,wta_94,2025-06-16,13,7,6,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_94,wta_15,2025-06-16,7,13,-6,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_14,wta_180,2025-06-16,16,16,0,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_180,wta_14,2025-06-16,16,16,0,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_67,wta_138,2025-06-16,12,4,8,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_138,wta_67,2025-06-16,4,12,-8,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_82,wta_91,2025-06-16,12,5,7,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_91,wta_82,2025-06-16,5,12,-7,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_141,wta_113,2025-06-16,12,5,7,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_113,wta_141,2025-06-16,5,12,-7,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_50,wta_45,2025-06-17,12,7,5,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_45,wta_50,2025-06-17,7,12,-5,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_72,wta_169,2025-06-17,13,9,4,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_169,wta_72,2025-06-17,9,13,-4,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_51,wta_115,2025-06-17,12,7,5,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_115,wta_51,2025-06-17,7,12,-5,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_102,wta_52,2025-06-17,18,18,0,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_52,wta_102,2025-06-17,18,18,0,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_238,wta_96,2025-06-17,12,6,6,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_96,wta_238,2025-06-17,6,12,-6,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_83,wta_98,2025-06-17,12,4,8,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_98,wta_83,2025-06-17,4,12,-8,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_62,wta_101,2025-06-17,12,6,6,,,1,Nottingham Open,WTA250,Grass,1st Round
wta_101,wta_62,2025-06-17,6,12,-6,,,0,Nottingham Open,WTA250,Grass,1st Round
wta_43,wta_67,2025-06-18,14,12,2,,,1,Nottingham Open,WTA250,Grass,2nd Round
wta_67,wta_43,2025-06-18,12,14,-2,,,0,Nottingham Open,WTA250,Grass,2nd Round
wta_102,wta_77,2025-06-18,16,11,5,,,1,Nottingham Open,WTA250,Grass,2nd Round
wta_77,wta_102,2025-06-18,11,16,-5,,,0,Nottingham Open,WTA250,Grass,2nd Round
wta_14,wta_72,2025-06-18,12,4,8,,,1,Nottingham Open,WTA250,Grass,2nd Round
wta_72,wta_14,2025-06-18,4,12,-8,,,0,Nottingham Open,WTA250,Grass,2nd Round
wta_28,wta_62,2025-06-18,12,7,5,,,1,Nottingham Open,WTA250,Grass,2nd Round
wta_62,wta_28,2025-06-18,7,12,-5,,,0,Nottingham Open,WTA250,Grass,2nd Round
wta_31,wta_141,2025-06-19,12,5,7,,,1,Nottingham Open,WTA250,Grass,2nd Round
wta_141,wta_31,2025-06-19,5,12,-7,,,0,Nottingham Open,WTA250,Grass,2nd Round
wta_50,wta_238,2025-06-19,13,6,7,,,1,Nottingham Open,WTA250,Grass,2nd Round
wta_238,wta_50,2025-06-19,6,13,-7,,,0,Nottingham Open,WTA250,Grass,2nd Round
wta_83,wta_51,2025-06-19,14,15,-1,,,1,Nottingham Open,WTA250,Grass,2nd Round
wta_51,wta_83,2025-06-19,15,14,1,,,0,Nottingham Open,WTA250,Grass,2nd Round
wta_15,wta_82,2025-06-19,12,8,4,,,1,Nottingham Open,WTA250,Grass,2nd Round
wta_82,wta_15,2025-06-19,8,12,-4,,,0,Nottingham Open,WTA250,Grass,2nd Round
wta_43,wta_28,2025-06-20,13,9,4,,,1,Nottingham Open,WTA250,Grass,Quarterfinals
wta_28,wta_43,2025-06-20,9,13,-4,,,0,Nottingham Open,WTA250,Grass,Quarterfinals
wta_50,wta_15,2025-06-20,13,7,6,,,1,Nottingham Open,WTA250,Grass,Quarterfinals
wta_15,wta_50,2025-06-20,7,13,-6,,,0,Nottingham Open,WTA250,Grass,Quarterfinals
wta_31,wta_83,2025-06-20,15,13,2,,,1,Nottingham Open,WTA250,Grass,Quarterfinals
wta_83,wta_31,2025-06-20,13,15,-2,,,0,Nottingham Open,WTA250,Grass,Quarterfinals
wta_102,wta_14,2025-06-20,15,14,1,,,1,Nottingham Open,WTA250,Grass,Quarterfinals
wta_14,wta_102,2025-06-20,14,15,-1,,,0,Nottingham Open,WTA250,Grass,Quarterfinals
wta_43,wta_50,2025-06-21,12,8,4,,,1,Nottingham Open,WTA250,Grass,Semifinals
wta_50,wta_43,2025-06-21,8,12,-4,,,0,Nottingham Open,WTA250,Grass,Semifinals
wta_31,wta_102,2025-06-21,12,6,6,,,1,Nottingham Open,WTA250,Grass,Semifinals
wta_102,wta_31,2025-06-21,6,12,-6,,,0,Nottingham Open,WTA250,Grass,Semifinals
wta_31,wta_43,2025-06-22,13,9,4,,,1,Nottingham Open,WTA250,Grass,The Final
wta_43,wta_31,2025-06-22,9,13,-4,,,0,Nottingham Open,WTA250,Grass,The Final
wta_33,wta_77,2025-06-22,14,11,3,,,1,Bad Homburg Open,WTA250,Grass,1st Round
wta_77,wta_33,2025-06-22,11,14,-3,,,0,Bad Homburg Open,WTA250,Grass,1st Round
wta_19,wta_26,2025-06-22,13,7,6,,,1,Bad Homburg Open,WTA250,Grass,1st Round
wta_26,wta_19,2025-06-22,7,13,-6,,,0,Bad Homburg Open,WTA250,Grass,1st Round
wta_28,wta_54,2025-06-22,13,6,7,,,1,Bad Homburg Open,WTA250,Grass,1st Round
wta_54,wta_28,2025-06-22,6,13,-7,,,0,Bad Homburg Open,WTA250,Grass,1st Round
wta_9,wta_22,2025-06-22,13,9,4,,,1,Bad Homburg Open,WTA250,Grass,1st Round
wta_22,wta_9,2025-06-22,9,13,-4,,,0,Bad Homburg Open,WTA250,Grass,1st Round
wta_14,wta_73,2025-06-23,12,5,7,,,1,Bad Homburg Open,WTA250,Grass,1st Round
wta_73,wta_14,2025-06-23,5,12,-7,,,0,Bad Homburg Open,WTA250,Grass,1st Round
wta_15,wta_55,2025-06-23,18,13,5,,,1,Bad Homburg Open,WTA250,Grass,1st Round
wta_55,wta_15,2025-06-23,13,18,-5,,,0,Bad Homburg Open,WTA250,Grass,1st Round
wta_11,wta_12,2025-06-23,12,3,9,,,1,Bad Homburg Open,WTA250,Grass,1st Round
wta_12,wta_11,2025-06-23,3,12,-9,,,0,Bad Homburg Open,WTA250,Grass,1st Round
wta_99,wta_21,2025-06-23,12,6,6,,,1,Bad Homburg Open,WTA250,Grass,1st Round
wta_21,wta_99,2025-06-23,6,12,-6,,,0,Bad Homburg Open,WTA250,Grass,1st Round
wta_46,wta_49,2025-06-23,14,11,3,,,1,Bad Homburg Open,WTA250,Grass,1st Round
wta_49,wta_46,2025-06-23,11,14,-3,,,0,Bad Homburg Open,WTA250,Grass,1st Round
wta_16,wta_89,2025-06-23,14,12,2,,,1,Bad Homburg Open,WTA250,Grass,1st Round
wta_89,wta_16,2025-06-23,12,14,-2,,,0,Bad Homburg Open,WTA250,Grass,1st Round
wta_150,wta_52,2025-06-23,12,4,8,,,1,Bad Homburg Open,WTA250,Grass,1st Round
wta_52,wta_150,2025-06-23,4,12,-8,,,0,Bad Homburg Open,WTA250,Grass,1st Round
wta_8,wta_28,2025-06-24,14,12,2,,,1,Bad Homburg Open,WTA250,Grass,2nd Round
wta_28,wta_8,2025-06-24,12,14,-2,,,0,Bad Homburg Open,WTA250,Grass,2nd Round
wta_5,wta_46,2025-06-24,12,5,7,,,1,Bad Homburg Open,WTA250,Grass,2nd Round
wta_46,wta_5,2025-06-24,5,12,-7,,,0,Bad Homburg Open,WTA250,Grass,2nd Round
wta_2,wta_150,2025-06-24,12,8,4,,,1,Bad Homburg Open,WTA250,Grass,2nd Round
wta_150,wta_2,2025-06-24,8,12,-4,,,0,Bad Homburg Open,WTA250,Grass,2nd Round
wta_19,wta_16,2025-06-24,12,8,4,,,1,Bad Homburg Open,WTA250,Grass,2nd Round
wta_16,wta_19,2025-06-24,8,12,-4,,,0,Bad Homburg Open,WTA250,Grass,2nd Round
wta_11,wta_33,2025-06-25,18,13,5,,,1,Bad Homburg Open,WTA250,Grass,2nd Round
wta_33,wta_11,2025-06-25,13,18,-5,,,0,Bad Homburg Open,WTA250,Grass,2nd Round
wta_14,wta_99,2025-06-25,14,12,2,,,1,Bad Homburg Open,WTA250,Grass,2nd Round
wta_99,wta_14,2025-06-25,12,14,-2,,,0,Bad Homburg Open,WTA250,Grass,2nd Round
wta_7,wta_15,2025-06-25,15,10,5,,,1,Bad Homburg Open,WTA250,Grass,2nd Round
wta_15,wta_7,2025-06-25,10,15,-5,,,0,Bad Homburg Open,WTA250,Grass,2nd Round
wta_2,wta_11,2025-06-26,13,10,3,,,1,Bad Homburg Open,WTA250,Grass,Quarterfinals
wta_11,wta_2,2025-06-26,10,13,-3,,,0,Bad Homburg Open,WTA250,Grass,Quarterfinals
wta_5,wta_19,2025-06-26,13,13,0,,,1,Bad Homburg Open,WTA250,Grass,Quarterfinals
wta_19,wta_5,2025-06-26,13,13,0,,,0,Bad Homburg Open,WTA250,Grass,Quarterfinals
wta_14,wta_7,2025-06-26,12,6,6,,,1,Bad Homburg Open,WTA250,Grass,Quarterfinals
wta_7,wta_14,2025-06-26,6,12,-6,,,0,Bad Homburg Open,WTA250,Grass,Quarterfinals
wta_2,wta_8,2025-06-27,12,4,8,,,1,Bad Homburg Open,WTA250,Grass,Semifinals
wta_8,wta_2,2025-06-27,4,12,-8,,,0,Bad Homburg Open,WTA250,Grass,Semifinals
wta_5,wta_14,2025-06-27,19,13,6,,,1,Bad Homburg Open,WTA250,Grass,Semifinals
wta_14,wta_5,2025-06-27,13,19,-6,,,0,Bad Homburg Open,WTA250,Grass,Semifinals
wta_5,wta_2,2025-06-28,13,9,4,,,1,Bad Homburg Open,WTA250,Grass,The Final
wta_2,wta_5,2025-06-28,9,13,-4,,,0,Bad Homburg Open,WTA250,Grass,The Final
wta_45,wta_138,2025-06-23,12,1,11,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_138,wta_45,2025-06-23,1,12,-11,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_110,wta_153,2025-06-23,19,14,5,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_153,wta_110,2025-06-23,14,19,-5,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_82,wta_39,2025-06-23,14,13,1,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_39,wta_82,2025-06-23,13,14,-1,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_72,wta_129,2025-06-23,13,9,4,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_129,wta_72,2025-06-23,9,13,-4,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_98,wta_61,2025-06-23,15,14,1,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_61,wta_98,2025-06-23,14,15,-1,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_29,wta_258,2025-06-23,13,7,6,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_258,wta_29,2025-06-23,7,13,-6,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_94,wta_32,2025-06-24,12,8,4,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_32,wta_94,2025-06-24,8,12,-4,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_53,wta_169,2025-06-24,19,15,4,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_169,wta_53,2025-06-24,15,19,-4,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_91,wta_40,2025-06-24,16,13,3,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_40,wta_91,2025-06-24,13,16,-3,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_399,wta_90,2025-06-24,12,5,7,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_90,wta_399,2025-06-24,5,12,-7,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_102,wta_38,2025-06-24,12,5,7,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_38,wta_102,2025-06-24,5,12,-7,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_43,wta_50,2025-06-24,10,6,4,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_50,wta_43,2025-06-24,6,10,-4,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_25,wta_36,2025-06-24,18,11,7,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_36,wta_25,2025-06-24,11,18,-7,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_27,wta_51,2025-06-24,13,9,4,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_51,wta_27,2025-06-24,9,13,-4,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_59,wta_238,2025-06-24,12,7,5,,,1,Eastbourne Open,WTA250,Grass,1st Round
wta_238,wta_59,2025-06-24,7,12,-5,,,0,Eastbourne Open,WTA250,Grass,1st Round
wta_110,wta_94,2025-06-25,14,10,4,,,1,Eastbourne Open,WTA250,Grass,2nd Round
wta_94,wta_110,2025-06-25,10,14,-4,,,0,Eastbourne Open,WTA250,Grass,2nd Round
wta_53,wta_399,2025-06-25,17,16,1,,,1,Eastbourne Open,WTA250,Grass,2nd Round
wta_399,wta_53,2025-06-25,16,17,-1,,,0,Eastbourne Open,WTA250,Grass,2nd Round
wta_60,wta_102,2025-06-25,13,8,5,,,1,Eastbourne Open,WTA250,Grass,2nd Round
wta_102,wta_60,2025-06-25,8,13,-5,,,0,Eastbourne Open,WTA250,Grass,2nd Round
wta_82,wta_98,2025-06-25,12,6,6,,,1,Eastbourne Open,WTA250,Grass,2nd Round
wta_98,wta_82,2025-06-25,6,12,-6,,,0,Eastbourne Open,WTA250,Grass,2nd Round
wta_29,wta_25,2025-06-25,17,13,4,,,1,Eastbourne Open,WTA250,Grass,2nd Round
wta_25,wta_29,2025-06-25,13,17,-4,,,0,Eastbourne Open,WTA250,Grass,2nd Round
wta_91,wta_59,2025-06-25,12,7,5,,,1,Eastbourne Open,WTA250,Grass,2nd Round
wta_59,wta_91,2025-06-25,7,12,-5,,,0,Eastbourne Open,WTA250,Grass,2nd Round
wta_45,wta_27,2025-06-25,9,10,-1,,,1,Eastbourne Open,WTA250,Grass,2nd Round
wta_27,wta_45,2025-06-25,10,9,1,,,0,Eastbourne Open,WTA250,Grass,2nd Round
wta_43,wta_72,2025-06-25,12,3,9,,,1,Eastbourne Open,WTA250,Grass,2nd Round
wta_72,wta_43,2025-06-25,3,12,-9,,,0,Eastbourne Open,WTA250,Grass,2nd Round
wta_60,wta_53,2025-06-26,0,0,0,,,1,Eastbourne Open,WTA250,Grass,Quarterfinals
wta_53,wta_60,2025-06-26,0,0,0,,,0,Eastbourne Open,WTA250,Grass,Quarterfinals
wta_29,wta_82,2025-06-26,13,9,4,,,1,Eastbourne Open,WTA250,Grass,Quarterfinals
wta_82,wta_29,2025-06-26,9,13,-4,,,0,Eastbourne Open,WTA250,Grass,Quarterfinals
wta_45,wta_43,2025-06-26,12,3,9,,,1,Eastbourne Open,WTA250,Grass,Quarterfinals
wta_43,wta_45,2025-06-26,3,12,-9,,,0,Eastbourne Open,WTA250,Grass,Quarterfinals
wta_110,wta_91,2025-06-26,14,8,6,,,1,Eastbourne Open,WTA250,Grass,Quarterfinals
wta_91,wta_110,2025-06-26,8,14,-6,,,0,Eastbourne Open,WTA250,Grass,Quarterfinals
wta_45,wta_60,2025-06-27,15,14,1,,,1,Eastbourne Open,WTA250,Grass,Semifinals
wta_60,wta_45,2025-06-27,14,15,-1,,,0,Eastbourne Open,WTA250,Grass,Semifinals
wta_29,wta_110,2025-06-27,13,8,5,,,1,Eastbourne Open,WTA250,Grass,Semifinals
wta_110,wta_29,2025-06-27,8,13,-5,,,0,Eastbourne Open,WTA250,Grass,Semifinals
wta_29,wta_45,2025-06-28,14,16,-2,,,1,Eastbourne Open,WTA250,Grass,The Final
wta_45,wta_29,2025-06-28,16,14,2,,,0,Eastbourne Open,WTA250,Grass,The Final
wta_153,wta_258,2025-06-30,9,6,3,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_258,wta_153,2025-06-30,6,9,-3,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_99,wta_94,2025-06-30,12,4,8,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_94,wta_99,2025-06-30,4,12,-8,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_9,wta_65,2025-06-30,12,4,8,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_65,wta_9,2025-06-30,4,12,-8,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_107,wta_345,2025-06-30,16,11,5,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_345,wta_107,2025-06-30,11,16,-5,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_56,wta_122,2025-06-30,17,13,4,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_122,wta_56,2025-06-30,13,17,-4,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_51,wta_27,2025-06-30,15,13,2,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_27,wta_51,2025-06-30,13,15,-2,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_62,wta_180,2025-06-30,12,8,4,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_180,wta_62,2025-06-30,8,12,-4,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_14,wta_174,2025-06-30,12,6,6,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_174,wta_14,2025-06-30,6,12,-6,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_1,wta_241,2025-06-30,13,6,7,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_241,wta_1,2025-06-30,6,13,-7,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_64,wta_179,2025-06-30,13,8,5,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_179,wta_64,2025-06-30,8,13,-5,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_113,wta_60,2025-06-30,19,17,2,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_60,wta_113,2025-06-30,17,19,-2,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_52,wta_59,2025-06-30,12,6,6,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_59,wta_52,2025-06-30,6,12,-6,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_21,wta_90,2025-06-30,13,9,4,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_90,wta_21,2025-06-30,9,13,-4,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_17,wta_79,2025-06-30,20,17,3,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_79,wta_17,2025-06-30,17,20,-3,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_89,wta_85,2025-06-30,12,6,6,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_85,wta_89,2025-06-30,6,12,-6,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_86,wta_169,2025-06-30,16,14,2,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_169,wta_86,2025-06-30,14,16,-2,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_37,wta_31,2025-06-30,13,7,6,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_31,wta_37,2025-06-30,7,13,-6,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_36,wta_88,2025-06-30,16,10,6,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_88,wta_36,2025-06-30,10,16,-6,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_25,wta_238,2025-06-30,12,6,6,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_238,wta_25,2025-06-30,6,12,-6,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_91,wta_176,2025-06-30,17,12,5,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_176,wta_91,2025-06-30,12,17,-5,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_8,wta_183,2025-06-30,14,11,3,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_183,wta_8,2025-06-30,11,14,-3,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_39,wta_98,2025-06-30,12,8,4,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_98,wta_39,2025-06-30,8,12,-4,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_6,wta_77,2025-06-30,12,0,12,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_77,wta_6,2025-06-30,0,12,-12,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_16,wta_111,2025-06-30,13,10,3,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_111,wta_16,2025-06-30,10,13,-3,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_110,wta_73,2025-06-30,16,11,5,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_73,wta_110,2025-06-30,11,16,-5,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_83,wta_70,2025-06-30,15,12,3,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_70,wta_83,2025-06-30,12,15,-3,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_100,wta_280,2025-06-30,12,5,7,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_280,wta_100,2025-06-30,5,12,-7,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_22,wta_118,2025-06-30,12,6,6,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_118,wta_22,2025-06-30,6,12,-6,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_11,wta_130,2025-07-01,13,7,6,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_130,wta_11,2025-07-01,7,13,-6,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_15,wta_278,2025-07-01,14,13,1,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_278,wta_15,2025-07-01,13,14,-1,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_112,wta_26,2025-07-01,15,13,2,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_26,wta_112,2025-07-01,13,15,-2,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_96,wta_54,2025-07-01,16,13,3,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_54,wta_96,2025-07-01,13,16,-3,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_40,wta_5,2025-07-01,12,5,7,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_5,wta_40,2025-07-01,5,12,-7,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_109,wta_20,2025-07-01,12,2,10,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_20,wta_109,2025-07-01,2,12,-10,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_61,wta_58,2025-07-01,13,8,5,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_58,wta_61,2025-07-01,8,13,-5,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_148,wta_92,2025-07-01,14,15,-1,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_92,wta_148,2025-07-01,15,14,1,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_46,wta_23,2025-07-01,17,12,5,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_23,wta_46,2025-07-01,12,17,-5,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_24,wta_342,2025-07-01,13,9,4,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_342,wta_24,2025-07-01,9,13,-4,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_84,wta_38,2025-07-01,13,9,4,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_38,wta_84,2025-07-01,9,13,-4,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_53,wta_45,2025-07-01,15,9,6,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_45,wta_53,2025-07-01,9,15,-6,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_18,wta_29,2025-07-01,12,5,7,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_29,wta_18,2025-07-01,5,12,-7,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_223,wta_13,2025-07-01,13,7,6,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_13,wta_223,2025-07-01,7,13,-6,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_138,wta_175,2025-07-01,13,9,4,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_175,wta_138,2025-07-01,9,13,-4,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_68,wta_399,2025-07-01,12,4,8,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_399,wta_68,2025-07-01,4,12,-8,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_33,wta_82,2025-07-01,12,8,4,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_82,wta_33,2025-07-01,8,12,-4,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_2,wta_144,2025-07-01,13,6,7,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_144,wta_2,2025-07-01,6,13,-7,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_101,wta_72,2025-07-01,13,10,3,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_72,wta_101,2025-07-01,10,13,-3,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_44,wta_30,2025-07-01,18,10,8,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_30,wta_44,2025-07-01,10,18,-8,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_7,wta_108,2025-07-01,12,6,6,,,1,Wimbledon,Grand Slam,Grass,1st Round
wta_108,wta_7,2025-07-01,6,12,-6,,,0,Wimbledon,Grand Slam,Grass,1st Round
wta_10,wta_55,2025-07-01,12,5,7,,,1,Wimbledon,Grand Slam,Grass,1st Round
