player_id,canonical_name,display_name,variants,full_name
wta_929,popovic k.,K. Popovic,,Karla Popovic
wta_930,chavez t.,T. Chavez,,Teah Chavez
wta_931,kim d.,D. Kim,,Dabin Kim
wta_932,squarcialupi g.,G. Squarcialupi,,Gaia Squarcialupi
wta_933,longueville r.,R. Longueville,,Romane Longueville
wta_934,bakhmutkina p.,P. Bakhmutkina,,Polina Bakhmutkina
wta_935,osborne a.,A. Osborne,,Alexandra Osborne
wta_936,tse e.,E. Tse,,Elyse Tse
wta_937,ahn y.,Y. Ahn,,Yu Jin Ahn
wta_938,kim c.,C. Kim,,Cherry Kim
wta_939,rushiti a.,A. Rushiti,,Arlinda Rushiti
wta_940,danilova o.,O. Danilova,,Olga Danilova
wta_941,deng t.,T. Deng,,Tiana Tian Deng
wta_942,mcbride j.,J. Mcbride,,Jordyn Mcbride
wta_943,pohle v.,V. Pohle,,Victoria Pohle
wta_944,buzarnescu m.,M. Buzarnescu,,Mihaela Buzarnescu
wta_945,tanguilig c.,C. Tanguilig,,Carson Tanguilig
wta_946,senica a.,A. Senica,,Alja Senica
wta_947,norin f.,F. Norin,,Fanny Norin
wta_948,tkachenko a.,A. Tkachenko,,Adriana Tkachenko
wta_949,lombardini m.,M. Lombardini,,Marta Lombardini
wta_950,pushkar s.,S. Pushkar,,Stefaniya Pushkar
wta_951,luo x.,X. Luo,,Xi Luo
wta_952,perez g.,G. Perez,,Georgina Garcia Perez
wta_953,artemeva v.,V. Artemeva,,Valeriia Artemeva
wta_954,katsumi n.,N. Katsumi,,Nanari Katsumi
wta_955,breaz a.,A. Breaz,,Alesia Breaz
wta_956,losciale v.,V. Losciale,,Valentina Losciale
wta_957,ogescu s.,S. Ogescu,,Simona Ogescu
wta_958,kudashova d.,D. Kudashova,,Daria Kudashova
wta_959,svetac s.,S. Svetac,,Sara Svetac
wta_960,banuls c.,C. Banuls,,Charo Esquiva Banuls
wta_961,leon s.,S. Leon,,Sabastiani Leon
wta_962,meri e.,E. Meri,,Eszter Meri
wta_963,mahendran k.,K. Mahendran,,Krisha Mahendran
wta_964,mattioli f.,F. Mattioli,,Francesca Mattioli
wta_965,malkin m.,M. Malkin,,Misa Malkin
wta_966,leong s.,S. Leong,,Shihomi Li Xuan Leong
wta_967,millan i.,I. Millan,,Ingrid Carolina Millan
wta_968,chan j.,J. Chan,,Jo Yee Chan
wta_969,wawrzkiewicz i.,I. Wawrzkiewicz,,Inka Wawrzkiewicz
wta_970,lekomtseva u.,U. Lekomtseva,,Ustiniya Lekomtseva
wta_971,santiago m.,M. Santiago,,Marta Soriano Santiago
wta_972,hozumi e.,E. Hozumi,,Eri Hozumi
wta_973,shao y.,Y. Shao,,Yushan Shao
wta_974,cooling r.,R. Cooling,,Ruby Cooling
wta_975,zund s.,S. Zund,,Sylvie Zund
wta_976,davies a.,A. Davies,,Allegra Korpanec Davies
wta_977,meza m.,M. Meza,,Midori Castillo Meza
wta_978,mert a.,A. Mert,,Aysegul Mert
wta_979,stoyanov a.,A. Stoyanov,,Antonia Stoyanov
wta_980,canizares d.,D. Canizares,,Didi Bredberg Canizares
wta_981,rybas f.,F. Rybas,,Felitsata Dorofeeva Rybas
wta_982,paszun a.,A. Paszun,,Amelia Paszun
wta_983,lagaev n.,N. Lagaev,,Nadia Lagaev
wta_984,koning r.,R. Koning,,Rikke De Koning
wta_985,varaksina a.,A. Varaksina,,Arina Varaksina
wta_986,leclercq m.,M. Leclercq,,Maelle Leclercq
wta_987,blomqvist c.,C. Blomqvist,,Clarissa Blomqvist
wta_988,vasilyeva a.,A. Vasilyeva,,Alexandra Vasilyeva
wta_989,schaefer a.,A. Schaefer,,Anne Schaefer
wta_990,fourlis j.,J. Fourlis,,Jaimee Fourlis
wta_991,miroshnichenko v.,V. Miroshnichenko,,Veronica Miroshnichenko
wta_992,pushkareva a.,A. Pushkareva,,Anna Pushkareva
wta_993,manescu t.,T. Manescu,,Tina Manescu
wta_994,penickova a.,A. Penickova,,Annika Penickova
wta_995,ionescu e.,E. Ionescu,,Elizabeth Ionescu
wta_996,rioux l.,L. Rioux,,Lisa Marie Rioux
wta_997,balan s.,S. Balan,,Sara Victoria Balan
wta_998,smith a.,A. Smith,,Alicia Smith
wta_999,cadar e.,E. Cadar,,Elena Teodora Cadar
wta_1000,mattel m.,M. Mattel,,Marie Mattel
wta_1001,mendonca s.,S. Mendonca,,Sofia Da Cruz Mendonca
wta_1002,coleman e.,E. Coleman,,Elizabeth Coleman
wta_1003,nahum g.,G. Nahum,,Gloriana Goreti Nahum
wta_1004,broadfoot g.,G. Broadfoot,,Gabriella Broadfoot
wta_1005,liu y.,Y. Liu,,Yuhan Liu
wta_1006,pawlak l.,L. Pawlak,,Lucie Pawlak
wta_1007,lin f.,F. Lin,,Fang An Lin
wta_1008,hou y.,Y. Hou,,Yanan Hou
wta_1009,michalkova b.,B. Michalkova,,Barbora Michalkova
wta_1010,yodpetch k.,K. Yodpetch,,Kamonwan Yodpetch
wta_1011,arifullina a.,A. Arifullina,,Arina Arifullina
wta_1012,goina p.,P. Goina,,Patricia Georgiana Goina
wta_1013,stevic h.,H. Stevic,,Helena Stevic
wta_1014,christie f.,F. Christie,,Freya Christie
wta_1015,bush t.,T. Bush,,Tegan Bush
wta_1016,jardi d.,D. Jardi,,Diae El Jardi
wta_1017,lee s.,S. Lee,,Suha Lee
wta_1018,aulia c.,C. Aulia,,Catherine Aulia
wta_1019,zhiyenbayeva s.,S. Zhiyenbayeva,,Sonja Zhiyenbayeva
wta_1020,kostecka b.,B. Kostecka,,Barbara Kostecka
wta_1021,taylor l.,L. Taylor,,Lily Taylor
wta_1022,skliar p.,P. Skliar,,Polina Skliar
wta_1023,baslilar s.,S. Baslilar,,Seda Baslilar
wta_1024,rathi a.,A. Rathi,,Anjali Rathi
wta_1025,laron m.,M. Laron,,Maayan Laron
wta_1026,wan i.,I. Wan,,I Wen Wan
wta_1027,solis c.,C. Solis,,Claudia Sofia Martinez Solis
wta_1028,mikaca s.,S. Mikaca,,Sara Mikaca
wta_1029,gadient n.,N. Gadient,,Nicole Gadient
wta_1030,langlais c.,C. Langlais,,Cindy Langlais
wta_1031,benoit m.,M. Benoit,,Marie Benoit
wta_1032,chiarello k.,K. Chiarello,,Kim Chiarello
wta_1033,tholey l.,L. Tholey,,Lea Tholey
wta_1034,lin y.,Y. Lin,,Yu Jun Lin
wta_1035,preston j.,J. Preston,,Janae Preston
wta_1036,kuparev a.,A. Kuparev,,Anastasiya Kuparev
wta_1037,paszek t.,T. Paszek,,Tamira Paszek
wta_1038,sedysheva a.,A. Sedysheva,,Anna Sedysheva
wta_1039,kolonus z.,Z. Kolonus,,Zuzanna Kolonus
wta_1040,radovanovic n.,N. Radovanovic,,Nina Radovanovic
wta_1041,peyre l.,L. Peyre,,Lucia Peyre
wta_1042,kartseva a.,A. Kartseva,,Anna Kartseva
wta_1043,hrabavets u.,U. Hrabavets,,Ulyana Hrabavets
wta_1044,nakashima m.,M. Nakashima,,Miyu Nakashima
wta_1045,herrmann s.,S. Herrmann,,Sina Herrmann
wta_1046,pochtovyk k.,K. Pochtovyk,,Krystyna Pochtovyk
wta_1047,dean j.,J. Dean,,Jenna Dean
wta_1048,walker b.,B. Walker,,Brandy Walker
wta_1049,hejtmanek a.,A. Hejtmanek,,Amelie Justine Hejtmanek
wta_1050,garcia m.,M. Garcia,,Maria Paulina Perez Garcia
wta_1051,revathi m.,M. Revathi,,Maaya Rajeshwaran Revathi
wta_1052,atay s.,S. Atay,,Selina Atay
wta_1053,barraza m.,M. Barraza,,Mariana Isabel Higuita Barraza
wta_1054,guillen g.,G. Guillen,,Giselle Isabella Guillen
wta_1055,keitel c.,C. Keitel,,Charlotte Keitel
wta_1056,lee h.,H. Lee,,Ha Eum Lee
wta_1057,hagmann k.,K. Hagmann,,Kennedy Drenser Hagmann
wta_1058,obradovic a.,A. Obradovic,,Andrea Obradovic
wta_1059,schaedel l.,L. Schaedel,,Lorena Schaedel
wta_1060,korhonen c.,C. Korhonen,,Cara Korhonen
wta_1061,claeys l.,L. Claeys,,Lisa Claeys
wta_1062,moccia c.,C. Moccia,,Carlotta Moccia
wta_1063,araujo l.,L. Araujo,,Luana Plaza Araujo
wta_1064,desvignes e.,E. Desvignes,,Eva Marie Desvignes
wta_1065,arakawa n.,N. Arakawa,,Natsuho Arakawa
wta_1066,sagmar i.,I. Sagmar,,Ilinca Sagmar
wta_1067,garcia m.,M. Garcia,,Meritxell Teixido Garcia
wta_1068,martianova s.,S. Martianova,,Sofia Martianova
wta_1069,wu r.,R. Wu,,Ru Xi Wu
wta_1070,piter k.,K. Piter,,Katarzyna Piter
wta_1071,zamarripa m.,M. Zamarripa,,Maribella Zamarripa
wta_1072,kumru a.,A. Kumru,,Ada Kumru
wta_1073,kulbiej n.,N. Kulbiej,,Nadia Kulbiej
wta_1074,piani d.,D. Piani,,Daniela Piani
wta_1075,ye q.,Q. Ye,,Qiu Yu Ye
wta_1076,sarrazin l.,L. Sarrazin,,Laetitia Sarrazin
wta_1077,zabkova k.,K. Zabkova,,Kiara Zabkova
wta_1078,dal s.,S. Dal,,Selina Dal
wta_1079,pavlou d.,D. Pavlou,,Dimitra Pavlou
wta_1080,chang l.,L. Chang,,Lani Chang
wta_1081,kuczer d.,D. Kuczer,,Daria Kuczer
wta_1082,farzami m.,M. Farzami,,Mandegar Farzami
wta_1083,kikawada r.,R. Kikawada,,Riko Kikawada
wta_1084,vasileva a.,A. Vasileva,,Alisa Vasileva
wta_1085,moon j.,J. Moon,,Jeong Moon
wta_1086,saavedra j.,J. Saavedra,,Judith Perello Saavedra
wta_1087,allen k.,K. Allen,,Kolie Allen
wta_1088,suslova s.,S. Suslova,,Sofiia Suslova
wta_1089,estevez j.,J. Estevez,,Josefina Estevez
wta_1090,vlckova k.,K. Vlckova,,Karolina Vlckova
wta_1091,mandelikova k.,K. Mandelikova,,Katerina Mandelikova
wta_1092,ekshibarova v.,V. Ekshibarova,,Vlada Ekshibarova
wta_1093,arystanbekova a.,A. Arystanbekova,,Asylzhan Arystanbekova
wta_1094,laskutova k.,K. Laskutova,,Ksenia Laskutova
wta_1095,menguene m.,M. Menguene,,Malkia Menguene
wta_1096,lazarevic a.,A. Lazarevic,,Andjela Lazarevic
wta_1097,bestetti g.,G. Bestetti,,Giuliana Bestetti
wta_1098,gandolfi f.,F. Gandolfi,,Francesca Gandolfi
wta_1099,marton i.,I. Marton,,Isabella Marton
wta_1100,glozman v.,V. Glozman,,Valerie Glozman
wta_1101,morderger t.,T. Morderger,,Tayisiya Morderger
wta_1102,barros v.,V. Barros,,Victoria Luiza Barros
wta_1103,cinalli l.,L. Cinalli,,Luna Maria Cinalli
wta_1104,hindova d.,D. Hindova,,Denisa Hindova
wta_1105,alvisi e.,E. Alvisi,,Eleonora Alvisi
wta_1106,dinu c.,C. Dinu,,Cristina Dinu
wta_1107,newman w.,W. Newman,,Welles Newman
wta_1108,zyl j.,J. Zyl,,Jahnie Van Zyl
wta_1109,helmi o.,O. Helmi,,Olga Helmi
wta_1110,kamper e.,E. Kamper,,Emma Kamper
wta_1111,dzik s.,S. Dzik,,Stefania Rogozinska Dzik
wta_1112,maslenkova m.,M. Maslenkova,,Milana Maslenkova
wta_1113,mdlulwa w.,W. Mdlulwa,,Warona Mdlulwa
wta_1114,wainwright m.,M. Wainwright,,Mia Wainwright
wta_1115,xu a.,A. Xu,,Annabelle Xu
wta_1116,ebster a.,A. Ebster,,Anna Lena Ebster
wta_1117,jamshidi e.,E. Jamshidi,,Elena Jamshidi
wta_1118,gasparovic c.,C. Gasparovic,,Claudia Gasparovic
wta_1119,slavikova e.,E. Slavikova,,Emma Slavikova
wta_1120,mi t.,T. Mi,,Tianmi Mi
wta_1121,krockova n.,N. Krockova,,Natalia Krockova
wta_1122,sands b.,B. Sands,,Bethanie Mattek Sands
wta_1123,pereira r.,R. Pereira,,Rebeca Pereira
wta_1124,bulbarella m.,M. Bulbarella,,Marina Bulbarella
wta_1125,radanovic d.,D. Radanovic,,Dejana Radanovic
wta_1126,zoldakova d.,D. Zoldakova,,Denisa Zoldakova
wta_1127,fetecau i.,I. Fetecau,,Irina Fetecau
wta_1128,fakih k.,K. Fakih,,Kate Fakih
wta_1129,perry l.,L. Perry,,Luciana Perry
wta_1130,ferlito a.,A. Ferlito,,Alice Ferlito
wta_1131,maloney e.,E. Maloney,,Eliz Maloney
wta_1132,bilardo f.,F. Bilardo,,Federica Bilardo
wta_1133,valdez y.,Y. Valdez,,Yleymi Lugiana Muelle Valdez
wta_1134,sycamore a.,A. Sycamore,,Ava Monet Sycamore
wta_1135,kononova m.,M. Kononova,,Maria Kononova
wta_1136,sohns m.,M. Sohns,,Margaret Sohns
wta_1137,anghel a.,A. Anghel,,Alexandra Irina Anghel
wta_1138,giaccio j.,J. Giaccio,,Juliana Giaccio
wta_1139,motosono k.,K. Motosono,,Kianah Motosono
wta_1140,kinard t.,T. Kinard,,Tori Kinard
wta_1141,todoni c.,C. Todoni,,Cristiana Nicoleta Todoni
wta_1142,jara s.,S. Jara,,Sydney Jara
wta_1143,boulard l.,L. Boulard,,Liv Boulard
wta_1144,samardzic a.,A. Samardzic,,Ayline Esina Samardzic
wta_1145,tabunshchyk a.,A. Tabunshchyk,,Anna Tabunshchyk
wta_1146,veleva v.,V. Veleva,,Viktoria Veleva
wta_1147,fernandes j.,J. Fernandes,,Jizel Matos Sequeira Fernandes
wta_1148,lanca s.,S. Lanca,,Sara Lanca
wta_1149,cano m.,M. Cano,,Marian Gomez Pezuela Cano
wta_1150,das a.,A. Das,,Aishi Das
wta_1151,beck a.,A. Beck,,Ava Beck
wta_1152,patil s.,S. Patil,,Sonal Patil
wta_1153,sysoeva a.,A. Sysoeva,,Anastasia Sysoeva
wta_1154,yang v.,V. Yang,,Vivian Yang
wta_1155,clarke z.,Z. Clarke,,Zaire Clarke
wta_1156,simes a.,A. Simes,,Ashleigh Simes
wta_1157,passola b.,B. Passola,,Berta Passola
wta_1158,houghton i.,I. Houghton,,India Houghton
wta_1159,bataikina k.,K. Bataikina,,Kira Bataikina
wta_1160,geng x.,X. Geng,,Xinle Geng
wta_1161,ureke a.,A. Ureke,,Anna Ureke
wta_1162,rezai a.,A. Rezai,,Aravane Rezai
wta_1163,slama m.,M. Slama,,Mia Slama
wta_1164,kingsley r.,R. Kingsley,,Raveena Kingsley
wta_1165,wilson e.,E. Wilson,,Emma Wilson
wta_1166,job k.,K. Job,,Karine Marion Job
wta_1167,bartel k.,K. Bartel,,Karla Bartel
wta_1168,pislak m.,M. Pislak,,Manca Pislak
wta_1169,nagata a.,A. Nagata,,Anri Nagata
wta_1170,poppel e.,E. Poppel,,Emma Van Poppel
wta_1171,straszewska b.,B. Straszewska,,Barbara Straszewska
wta_1172,kaibekova p.,P. Kaibekova,,Polina Kaibekova
wta_1173,hu f.,F. Hu,,Feier Hu
wta_1174,vidal l.,L. Vidal,,Leticia Garcia Vidal
wta_1175,sawashiro k.,K. Sawashiro,,Kanon Sawashiro
wta_1176,ide a.,A. Ide,,Aoi Ide
wta_1177,trynkina a.,A. Trynkina,,Alina Trynkina
wta_1178,nishino n.,N. Nishino,,Nao Nishino
wta_1179,efremova a.,A. Efremova,,Anastasia Efremova
wta_1180,zvereva v.,V. Zvereva,,Vlada Zvereva
wta_1181,bouzgarrou m.,M. Bouzgarrou,,Mouna Bouzgarrou
wta_1182,ruchkina k.,K. Ruchkina,,Kseniia Ruchkina
wta_1183,kosan k.,K. Kosan,,Klara Kosan
wta_1184,groth g.,G. Groth,,Georgina Groth
wta_1185,moore t.,T. Moore,,Tara Moore
wta_1186,thamchaiwat b.,B. Thamchaiwat,,Bunyawi Thamchaiwat
wta_1187,dourado j.,J. Dourado,,Jennifer Rosa Dourado
wta_1188,lopez p.,P. Lopez,,Paola Lopez
wta_1189,dessolis m.,M. Dessolis,,Marcella Dessolis
wta_1190,sequeira m.,M. Sequeira,,Milla Sequeira
wta_1191,svahn i.,I. Svahn,,Isabella Svahn
wta_1192,kujovic k.,K. Kujovic,,Katarina Kujovic
wta_1193,danilova a.,A. Danilova,,Alisa Danilova
wta_1194,ayala l.,L. Ayala,,Lourdes Ayala
wta_1195,hansen s.,S. Hansen,,Sarafina Hansen
wta_1196,kashyap t.,T. Kashyap,,Tanisha Kashyap
wta_1197,sanchez m.,M. Sanchez,,Maria Oliver Sanchez
wta_1198,dessolis b.,B. Dessolis,,Barbara Dessolis
wta_1199,alame r.,R. Alame,,Renee Alame
wta_1200,liu m.,M. Liu,,Min Liu
wta_1201,supova k.,K. Supova,,Kali Supova
wta_1202,charney p.,P. Charney,,Piper Charney
wta_1203,sanchez c.,C. Sanchez,,Celia Anson Sanchez
wta_1204,sierra c.,C. Sierra,,Cristina Ramos Sierra
wta_1205,lunde e.,E. Lunde,,Emily Sartz Lunde
wta_1206,mrazikova k.,K. Mrazikova,,Karolina Mrazikova
wta_1207,musetti l.,L. Musetti,,Lucrezia Musetti
wta_1208,gettwart f.,F. Gettwart,,Fabienne Gettwart
wta_1209,monteleone g.,G. Monteleone,,Giulia Alessia Monteleone
wta_1210,nishimoto s.,S. Nishimoto,,Sera Nishimoto
wta_1211,moore c.,C. Moore,,Ciara Moore
wta_1212,perovani s.,S. Perovani,,Sofia Cohen Perovani
wta_1213,shin j.,J. Shin,,Jiho Shin
wta_1214,usui k.,K. Usui,,Kaede Usui
wta_1215,xiao l.,L. Xiao,,Lexue Xiao
wta_1216,smejkal l.,L. Smejkal,,Lara Smejkal
wta_1217,saner j.,J. Saner,,Julita Saner
wta_1218,gomez l.,L. Gomez,,Lucia Natal Gomez
wta_1219,evtimova d.,D. Evtimova,,Dia Evtimova
wta_1220,delledera f.,F. Delledera,,Francesca Delledera
wta_1221,abouelsaad h.,H. Abouelsaad,,Hania Abouelsaad
wta_1222,conway j.,J. Conway,,Jasmine Conway
wta_1223,newberry l.,L. Newberry,,Lois Newberry
wta_1224,smith r.,R. Smith,,Rachael Smith
wta_1225,monllau a.,A. Monllau,,Ana Victoria Gobbi Monllau
wta_1226,oliveira e.,E. Oliveira,,Emily De Oliveira
wta_1227,giessler e.,E. Giessler,,Elena Giessler
wta_1228,odorizzi c.,C. Odorizzi,,Caterina Odorizzi
wta_1229,boehner l.,L. Boehner,,Laura Boehner
wta_1230,yardley s.,S. Yardley,,Summer Yardley
wta_1231,uribe m.,M. Uribe,,Maria Jose Sanchez Uribe
wta_1232,morderger y.,Y. Morderger,,Yana Morderger
wta_1233,eto n.,N. Eto,,Naoko Eto
wta_1234,russell t.,T. Russell,,Tori Russell
wta_1235,hitt z.,Z. Hitt,,Zoe Hitt
wta_1236,giambelli c.,C. Giambelli,,Carla Giambelli
wta_1237,mulville v.,V. Mulville,,Victoria Mulville
wta_1238,kmiecik a.,A. Kmiecik,,Anna Kmiecik
wta_1239,canals a.,A. Canals,,Ariadna Garcia Patron Canals
wta_1240,skoog i.,I. Skoog,,Isabel Skoog
wta_1241,garcia m.,M. Garcia,,Maria Garcia
wta_1242,yuldasheva s.,S. Yuldasheva,,Sevil Yuldasheva
wta_1243,markus c.,C. Markus,,Camila Markus
wta_1244,popovski d.,D. Popovski,,Dusica Popovski
wta_1245,vozniak k.,K. Vozniak,,Khrystyna Vozniak
wta_1246,lespiau p.,P. Lespiau,,Pilar Beveraggi Lespiau
wta_1247,rothensteiner l.,L. Rothensteiner,,Liel Marlies Rothensteiner
wta_1248,kostenko l.,L. Kostenko,,Lyubov Kostenko
wta_1249,mikhailova m.,M. Mikhailova,,Maria Mikhailova
wta_1250,sramkova t.,T. Sramkova,,Tamara Sramkova
wta_1251,ceschi g.,G. Ceschi,,Gloria Ceschi
wta_1252,bougrat m.,M. Bougrat,,Maelys Bougrat
wta_1253,gorska d.,D. Gorska,,Daria Gorska
wta_1254,osterreicher m.,M. Osterreicher,,Mavie Osterreicher
wta_1255,isakova p.,P. Isakova,,Polina Isakova
wta_1256,uemura m.,M. Uemura,,Mutsumi Uemura
wta_1257,rasim m.,M. Rasim,,Melis Rasim
wta_1258,domingo l.,L. Domingo,,Lucia Llinares Domingo
wta_1259,dvorackova a.,A. Dvorackova,,Anna Dvorackova
wta_1260,fruhvirtova b.,B. Fruhvirtova,,Brenda Fruhvirtova
wta_1261,polakovicova a.,A. Polakovicova,,Adela Polakovicova
wta_1262,fulgenzi b.,B. Fulgenzi,,Brandelyn Fulgenzi
wta_1263,schuknecht l.,L. Schuknecht,,Leonie Schuknecht
wta_1264,kupres m.,M. Kupres,,Mia Kupres
wta_1265,breen s.,S. Breen,,Saoirse Breen
wta_1266,konstantinova y.,Y. Konstantinova,,Yoana Konstantinova
wta_1267,jauffret c.,C. Jauffret,,Capucine Jauffret
wta_1268,feldmane d.,D. Feldmane,,Daniela Darta Feldmane
wta_1269,bergler o.,O. Bergler,,Olivia Bergler
wta_1270,omae a.,A. Omae,,Akiko Omae
wta_1271,coppez k.,K. Coppez,,Kaat Coppez
wta_1272,easwaramurthi a.,A. Easwaramurthi,,Ashmitha Easwaramurthi
wta_1273,alame r.,R. Alame,,Rianna Alame
wta_1274,bubelyte k.,K. Bubelyte,,Klaudija Bubelyte
wta_1275,jang s.,S. Jang,,Soo Ha Jang
wta_1276,sadiq s.,S. Sadiq,,Soha Sadiq
wta_1277,chikaraishi y.,Y. Chikaraishi,,Yui Chikaraishi
wta_1278,pikkaart c.,C. Pikkaart,,Charlotte Pikkaart
wta_1279,zonneveld c.,C. Zonneveld,,Charlotte Van Zonneveld
wta_1280,groen j.,J. Groen,,Jade Groen
wta_1281,bergen m.,M. Bergen,,Mariia Bergen
wta_1282,junior c.,C. Junior,,Catarina Melleiro Ibiraba Melleiro Junior
wta_1283,sauvant c.,C. Sauvant,,Chantal Sauvant
wta_1284,havermans d.,D. Havermans,,Danique Havermans
wta_1285,grekul e.,E. Grekul,,Elena Grekul
wta_1286,koyama h.,H. Koyama,,Honori Koyama
wta_1287,brunkel l.,L. Brunkel,,Laura Brunkel
wta_1288,zampardo m.,M. Zampardo,,Maddy Zampardo
wta_1289,komano m.,M. Komano,,Margaux Komano
wta_1290,kawagishi n.,N. Kawagishi,,Nana Kawagishi
wta_1291,elkin a.,A. Elkin,,Amanda Carolina Nava Elkin
wta_1292,spasova b.,B. Spasova,,Beatris Spasova
wta_1293,sato h.,H. Sato,,Himari Sato
wta_1294,ormaechea p.,P. Ormaechea,,Paula Ormaechea
wta_1295,freitas a.,A. Freitas,,Analu Freitas
wta_1296,mchale c.,C. Mchale,,Christina Mchale
wta_1297,mildren s.,S. Mildren,,Sarah Mildren
wta_1298,aulia a.,A. Aulia,,Audrey Aulia
wta_1299,bossi c.,C. Bossi,,Camilla Bossi
wta_1300,michel e.,E. Michel,,Elena Michel
wta_1301,bulger h.,H. Bulger,,Heidi Bulger
wta_1302,johansson i.,I. Johansson,,Ida Johansson
wta_1303,llewellyn s.,S. Llewellyn,,Sophie Llewellyn
wta_1304,teiusanu v.,V. Teiusanu,,Vanessa Ioana Georgiana Popa Teiusanu
wta_1305,panwar y.,Y. Panwar,,Yashaswini Panwar
wta_1306,hosoki y.,Y. Hosoki,,Yuka Hosoki
wta_1307,ortenzi b.,B. Ortenzi,,Benedetta Ortenzi
wta_1308,tsao c.,C. Tsao,,Chia Yi Tsao
wta_1309,im h.,H. Im,,Heerae Im
wta_1310,xu j.,J. Xu,,Jiayu Xu
wta_1311,pawelska m.,M. Pawelska,,Maja Pawelska
wta_1312,gniewkowska o.,O. Gniewkowska,,Oriana Gniewkowska
wta_1313,safarova z.,Z. Safarova,,Zdena Safarova
wta_1314,myatovic j.,J. Myatovic,,Julie Myatovic
wta_1315,nguyen k.,K. Nguyen,,Kenzie Nguyen
wta_1316,schmidt l.,L. Schmidt,,Lara Schmidt
wta_1317,senties x.,X. Senties,,Ximena Senties
wta_1318,alexander a.,A. Alexander,,Avery Alexander
wta_1319,gallego i.,I. Gallego,,Isabel Adrover Gallego
wta_1320,pozarenko a.,A. Pozarenko,,Aleksandra Pozarenko
wta_1321,grechkina a.,A. Grechkina,,Anastasia Grechkina
wta_1322,sayed a.,A. Sayed,,Aya El Sayed
wta_1323,ivanovic g.,G. Ivanovic,,Gala Ivanovic
wta_1324,cilekova l.,L. Cilekova,,Laura Cilekova
wta_1325,masiianskaia m.,M. Masiianskaia,,Mariia Masiianskaia
wta_1326,boukirat m.,M. Boukirat,,Massiva Boukirat
wta_1327,dawson n.,N. Dawson,,Najah Dawson
wta_1328,choi s.,S. Choi,,Seo Yun Choi
wta_1329,jovanovic m.,M. Jovanovic,,Mirjana Jovanovic
wta_1330,fornasieri c.,C. Fornasieri,,Chiara Fornasieri
wta_1331,lee e.,E. Lee,,Eunji Lee
wta_1332,mcgiffin t.,T. Mcgiffin,,Tenika Mcgiffin
wta_1333,sandberg v.,V. Sandberg,,Vivien Sandberg
wta_1334,naito y.,Y. Naito,,Yuka Naito
wta_1335,rivoli p.,P. Rivoli,,Pietra Rivoli
wta_1336,dias t.,T. Dias,,Teresa Franco Dias
wta_1337,tang q.,Q. Tang,,Qianhui Tang
wta_1338,matias m.,M. Matias,,Madalena Matias
wta_1339,vig s.,S. Vig,,Saumya Vig
wta_1340,brown j.,J. Brown,,Jaedan Brown
wta_1341,souza m.,M. Souza,,Marjorie Souza
wta_1342,sanon n.,N. Sanon,,Nehira Sanon
wta_1343,brooks a.,A. Brooks,,Amelie Brooks
wta_1344,jaskova a.,A. Jaskova,,Anika Jaskova
wta_1345,dernikovic r.,R. Dernikovic,,Ria Dernikovic
wta_1346,puiac a.,A. Puiac,,Alexia Lavinia Puiac
wta_1347,tomai c.,C. Tomai,,Carla Tomai
wta_1348,an c.,C. An,,Claire An
wta_1349,daniels e.,E. Daniels,,Ellie Daniels
wta_1350,jackson e.,E. Jackson,,Emma Jackson
wta_1351,vancea g.,G. Vancea,,Gabriela Maria Vancea
wta_1352,barbosa g.,G. Barbosa,,Giovana Schincariol Delatorre Barbosa
wta_1353,wu h.,H. Wu,,Ho Ching Wu
wta_1354,sava i.,I. Sava,,Ioana Teodora Sava
wta_1355,harvison i.,I. Harvison,,Isabella Harvison
wta_1356,rennert j.,J. Rennert,,Julia Victoria Rennert
wta_1357,giza l.,L. Giza,,Lola Giza
wta_1358,andrienko m.,M. Andrienko,,Maria Andrienko
wta_1359,heuser m.,M. Heuser,,Megan Heuser
wta_1360,xu n.,N. Xu,,Naomi Xu
wta_1361,breckova n.,N. Breckova,,Nikola Breckova
wta_1362,sozaonova n.,N. Sozaonova,,Nina Sozaonova
wta_1363,colyer r.,R. Colyer,,Rita Colyer
wta_1364,garakani s.,S. Garakani,,Sana Garakani
wta_1365,ohwaki y.,Y. Ohwaki,,Yui Ohwaki
wta_1366,ruan z.,Z. Ruan,,Zi Ying Ruan
wta_1367,velikova d.,D. Velikova,,Darya Velikova
wta_1368,sara a.,A. Sara,,Angelica Sara
wta_1369,urso a.,A. Urso,,Aurora Urso
wta_1370,belyaeva d.,D. Belyaeva,,Daria Belyaeva
wta_1371,montebruno g.,G. Montebruno,,Ginevra Parentini Vallega Montebruno
wta_1372,zhao x.,X. Zhao,,Xichen Zhao
wta_1373,ohashi y.,Y. Ohashi,,Yuna Ohashi
wta_1374,voegele s.,S. Voegele,,Stefanie Voegele
wta_1375,smith e.,E. Smith,,Emily Webley Smith
wta_1376,li y.,Y. Li,,Yuyao Li
wta_1377,petkovic a.,A. Petkovic,,Ana Petkovic
wta_1378,santos m.,M. Santos,,Maria Eduarda Carbone Dos Santos
wta_1379,fernandez l.,L. Fernandez,,Lya Fernandez
wta_1380,karatancheva a.,A. Karatancheva,,Alexa Karatancheva
wta_1381,battesti a.,A. Battesti,,Alice Battesti
